Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2000-01,2000,1,-0.5,,-7.5,,-4,,12.9,,-20.9,,16.2,,20.6,,28.4,,2,,,,,
2000-02,2000,2,2.1,,-3.8,,-0.8,,13,,-12.1,,13.4,,37.8,,47.6,,0,,,,,
2000-03,2000,3,8.8,,2,,5.4,,21.3,,-5.4,,7.6,,11.8,,21.6,,0,,,,,
2000-04,2000,4,10.9,,4.1,,7.5,,21,,-3.1,,75.4,,7.6,,84.2,,0,,,,,
2000-05,2000,5,19.3,,11,,15.2,,30.4,,5.6,,135.2,,0,T,135.2,,0,,,,,
2000-06,2000,6,23.3,,14.1,,18.7,,29.2,,9.7,,162.2,,0,,162.2,,0,,,,,
2000-07,2000,7,24.6,,17.1,,20.9,,28.2,,12.2,,42,,0,,42,,0,,,,,
2000-08,2000,8,25.3,,17.3,,21.3,,30.4,,9.3,,35.2,,0,,35.2,,0,,,,,
2000-09,2000,9,20.8,,13,,16.9,,30.4,,2.6,,65.2,,0,,65.2,,0,,,,,
2000-10,2000,10,15.6,,8.3,,12,,22.5,,1.4,S,20,,0,T,20,,0,,,,,
2000-11,2000,11,7.3,,2.8,,5.1,,17,,-9.7,,53,,1.2,,54.2,,0,,,,,
2000-12,2000,12,-2.1,,-7.7,,-4.9,,6.8,,-16.6,,11.4,,76.2,,77.8,,32,,,,,
2001-01,2001,1,0.3,,-4.7,,-2.2,,5.1,,-15.8,,20.4,,15.2,,32.6,,9,,,,,
2001-02,2001,2,1.2,,-4.5,,-1.7,,13.6,,-12.6,,67.4,,37.6,,105,,3,,,,,
2001-03,2001,3,3.7,,-1.7,,1,,11.6,,-7.6,,16.4,,35.4,,40.4,,0,,,,,
2001-04,2001,4,13.3,,5,,9.1,,25.6,,-1,,39.4,,0,T,39.4,,0,,,,,
2001-05,2001,5,19.5,,10.9,,15.2,,30.5,,5.8,S,127.8,,0,,127.8,,0,,,,,
2001-06,2001,6,24.9,,15.8,,20.4,,32.1,,8.9,,57.4,,0,,57.4,,0,,,,,
2001-07,2001,7,25.7,,17.1,,21.4,,32.6,,9.7,,49.8,,0,,49.8,,0,,,,,
2001-08,2001,8,28.4,,19.2,,23.9,,36.9,,14.7,,49.8,,0,,49.8,,0,,,,,
2001-09,2001,9,21.8,,13.4,,17.6,,30.9,S,5,,68,,0,,68,,0,,,,,
2001-10,2001,10,14.7,,8.2,,11.5,,25.8,,0.3,,118.6,,0,T,118.6,,0,,,,,
2001-11,2001,11,11,,5.3,,8.2,,17.9,,0.1,,70,,0,T,70,,0,,,,,
2001-12,2001,12,5.5,,0.8,,3.2,,17.5,,-5.9,,36.8,,10.8,,47.4,,0,,,,,
2002-01,2002,1,3.2,,-1.4,,0.9,,10.8,,-7.6,,18.6,,23,,45.2,,1,,,,,
2002-02,2002,2,3.3,,-3.6,,-0.2,,13.4,,-13.7,,30.4,,6,,36.4,,0,T,,,,
2002-03,2002,3,5.3,,-1.9,,1.7,,18.3,,-9.8,,46.2,,15,,61.2,,0,,,,,
2002-04,2002,4,11.8,,4.8,,8.3,,26.7,,-2.9,,94.6,,16.6,,111.2,,0,,,,,
2002-05,2002,5,16.7,,7.6,,12.2,,26.9,,1.5,,94,,0,T,94,,0,,,,,
2002-06,2002,6,24.3,,15.1,,19.7,,33.3,,9,S,53.8,,0,,53.8,,0,,,,,
2002-07,2002,7,29.4,,19.6,,24.5,,35,,13.4,,87,,0,,87,,0,,,,,
2002-08,2002,8,27.5,,18.4,,22.9,,34.2,,13.7,,16,,0,,16,,0,,,,,
2002-09,2002,9,25.5,,16.2,,20.8,,33.8,,9.5,,58.6,,0,,58.6,,0,,,,,
2002-10,2002,10,13.2,,7.3,,10.3,,29,,-1,,39,,0,,39,,0,,,,,
2002-11,2002,11,6.9,,1.7,,4.3,,16.9,,-5,,54.6,,26.6,,81.2,,0,,,,,
2002-12,2002,12,1.9,,-3.1,,-0.6,,8.8,,-14.6,,18.2,,13.5,,31.7,,0,,,,,
2003-01,2003,1,-3.2,,-9.1,,-6.1,,5.3,,-20.1,,0,T,55.6,,55.6,,15,,,,,
2003-02,2003,2,-2,,-8.2,,-5.1,,6,,-19.2,,27,,32.4,,59.4,,14,,,,,
2003-03,2003,3,4.4,,-2.5,,0.9,,17,,-23.1,,13.8,,24.6,,38.4,,0,,,,,
2003-04,2003,4,10,,2.3,,6.2,,25.8,,-7.5,,23.8,,9.8,,69.2,,0,,,,,
2003-05,2003,5,16.6,,9.4,,13.1,,22.9,,6.1,,135.8,,0,,135.8,,0,,,,,
2003-06,2003,6,23.2,,14.2,,18.7,,33.9,,6.8,,84.8,,0,,84.8,,0,,,,,
2003-07,2003,7,,,,,,,,,,,,,,,,,,,,,,
2003-08,2003,8,,,,,,,,,,,,,,,,,,,,,,
2003-09,2003,9,,,,,,,,,,,,,,,,,,,,,,
2003-10,2003,10,,,,,,,,,,,39.4,I,0,,39.4,I,0,,,,,
2003-11,2003,11,,,,,,,,,,,131.8,,7,,138.2,,0,,,,,
2003-12,2003,12,,,,,,,,,,,52.5,,14.4,,67.2,,0,,,,,
2004-01,2004,1,,,,,,,,,,,7.4,,64.3,,70.5,,17,,,,,
2004-02,2004,2,,,,,,,,,,,11.2,,15.5,,29.4,,1,,,,,
2004-03,2004,3,,,,,,,,,,,40.9,,8.9,,51.2,,0,,,,,
2004-04,2004,4,,,,,,,,,,,36.5,I,0,T,36.5,I,0,,,,,
2004-05,2004,5,,,,,,,,,,,,,,,,,,,,,,
2004-06,2004,6,,,,,,,,,,,,,,,,,,,,,,
2004-07,2004,7,,,,,,,,,,,,,,,,,,,,,,
2004-08,2004,8,,,,,,,,,,,,,,,,,,,,,,
2004-09,2004,9,,,,,,,,,,,,,,,,,,,,,,
2004-10,2004,10,,,,,,,,,,,23.8,E,0,,23.8,E,0,,,,,
2004-11,2004,11,,,,,,,,,,,72.5,,0,T,72.5,,0,,,,,
2004-12,2004,12,,,,,,,,,,,53,,32.6,,87.4,,6,,,,,
2005-01,2005,1,,,,,,,,,,,36.5,,27.8,,72.3,,11,,,,,
2005-02,2005,2,,,,,,,,,,,42,,41.8,,91.8,,16,,,,,
2005-03,2005,3,,,,,,,,,,,9.6,,17.8,,26.4,,0,,,,,
2005-04,2005,4,,,,,,,,,,,40.8,I,19.4,,60.2,I,0,,,,,
2005-05,2005,5,,,,,,,,,,,,,,,,,,,,,,
2005-06,2005,6,,,,,,,,,,,,,,,,,,,,,,
2005-07,2005,7,,,,,,,,,,,,,,,,,,,,,,
2005-08,2005,8,,,,,,,,,,,,,,,,,,,,,,
2005-09,2005,9,,,,,,,,,,,,,,,,,,,,,,
2005-10,2005,10,,,,,,,,,,,37.4,I,0,,37.4,I,0,,,,,
2005-11,2005,11,,,,,,,,,,,89.2,,8,,99.2,,0,,,,,
2005-12,2005,12,,,,,,,,,,,18.2,,32,,55.2,,4,,,,,
2006-01,2006,1,,,,,,,,,,,76.6,,7.6,,84.8,,0,,,,,
2006-02,2006,2,,,,,,,,,,,58.4,,21.6,,79.4,,4,,,,,
2006-03,2006,3,,,,,,,,,,,51.8,,0.8,,52.8,,0,,,,,
2006-04,2006,4,,,,,,,,,,,28.2,I,0.4,,28.8,I,0,,,,,
2006-05,2006,5,,,,,,,,,,,,,,,,,,,,,,
2006-06,2006,6,,,,,,,,,,,,,,,,,,,,,,
2006-07,2006,7,,,,,,,,,,,,,,,,,,,,,,
2006-08,2006,8,,,,,,,,,,,,,,,,,,,,,,
2006-09,2006,9,,,,,,,,,,,,,,,,,,,,,,
2006-10,2006,10,,,,,,,,,,,95.3,I,0,T,95.3,I,0,,,,,
2006-11,2006,11,,,,,,,,,,,98,,0,T,98,,0,,,,,
2006-12,2006,12,,,,,,,,,,,54.5,,0.8,,55.1,,0,,,,,
