"Station Name","MACMILLAN PASS"
"Province","YUKON TERRITORY"
"Latitude","63.24"
"Longitude","-130.04"
"Elevation","1379.00"
"Climate Identifier","2100693"
"WMO Identifier","71990"
"TC Identifier","WNV"

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-11","2006","11","-21.1","E","-28.4","E","-24.8","E","-14.6","","-35.5","","0.0","","15.7","E","62.6","E","33","",,"",,""
"2006-12","2006","12","","","","","","","","","","","","","","","","","","",,"",,""
"2007-01","2007","01","","","-20.8","","","","","","-36.8","","","","","","25.4","I","72","",,"",,""
"2007-02","2007","02","-20.8","E","-28.6","E","-24.7","E","-7.6","","-39.1","","0.0","","0.0","","0.0","","75","E",,"",,""
"2007-03","2007","03","","","","","","","","","","","","","","","","","","",,"",,""
"2007-04","2007","04","-2.0","E","-11.6","E","-6.8","E","6.0","E","-27.8","E","24.8","E","71.4","E","218.4","E","103","E",,"",,""
"2007-05","2007","05","","","","","","","","","","","","","","","","","","",,"",,""
"2007-06","2007","06","15.9","E","3.1","E","9.5","E","21.9","","-1.2","","51.2","E","3.8","E","110.5","E","","M",,"",,""
"2007-07","2007","07","","","","","","","","","","","","","","","","","","",,"",,""
"2007-08","2007","08","","","","","","","","","","","","","","","","","","",,"",,""
"2007-09","2007","09","","","","","","","","","","","","","","","","","","",,"",,""
"2007-10","2007","10","","","","","","","","","","","","","","","","","","",,"",,""
"2007-11","2007","11","-10.1","E","-17.4","E","-13.8","E","-2.9","","-26.9","","0.0","","0.0","","613.3","E","","",,"",,""
